x,quantizer,quantized,abs_error,rel_error
1.210000,profile_pos_fine_neg_coarse,1.209960937500,3.906250000152e-5,3.228305785249e-5
1.220000,bf16_like,1.218750000000,1.250000000002e-3,1.024590163936e-3
1.220000,f32_like,1.220000028610,2.861022796452e-8,2.345100652830e-8
1.220000,profile_pos_fine_neg_coarse,1.219970703125,2.929687500153e-5,2.401383196847e-5
1.230000,bf16_like,1.226562500000,3.437500000002e-3,2.794715447156e-3
1.230000,f32_like,1.230000019073,1.907348479158e-8,1.550689820453e-8
1.230000,profile_pos_fine_neg_coarse,1.229980468750,1.953125000154e-5,1.587906504190e-5
1.240000,bf16_like,1.242187500000,2.187499999998e-3,1.764112903225e-3
1.240000,f32_like,1.240000009537,9.536741618632e-9,7.690920660187e-9
1.240000,profile_pos_fine_neg_coarse,1.239990234375,9.765625001545e-6,7.875504033504e-6
1.250000,bf16_like,1.250000000000,1.554312234475e-15,1.243449787580e-15
1.250000,f32_like,1.250000000000,1.554312234475e-15,1.243449787580e-15
1.250000,profile_pos_fine_neg_coarse,1.250000000000,1.554312234475e-15,1.243449787580e-15
1.260000,bf16_like,1.257812500000,2.187500000002e-3,1.736111111112e-3
1.260000,f32_like,1.259999990463,9.536744727257e-9,7.568845021632e-9
1.260000,profile_pos_fine_neg_coarse,1.260009765625,9.765624998437e-6,7.750496030505e-6
1.270000,bf16_like,1.273437500000,3.437499999998e-3,2.706692913385e-3
1.270000,f32_like,1.269999980927,1.907348790020e-8,1.501849440961e-8
1.270000,profile_pos_fine_neg_coarse,1.270019531250,1.953124999843e-5,1.537893700664e-5
1.280000,bf16_like,1.281250000000,1.249999999998e-3,9.765624999988e-4
1.280000,f32_like,1.279999971390,2.861023107315e-8,2.235174302589e-8
1.280000,profile_pos_fine_neg_coarse,1.280029296875,2.929687499842e-5,2.288818359251e-5
1.290000,bf16_like,1.289062500000,9.375000000016e-4,7.267441860477e-4
1.290000,f32_like,1.289999961853,3.814697424609e-8,2.957129786519e-8
1.290000,profile_pos_fine_neg_coarse,1.290039062500,3.906249999841e-5,3.028100775071e-5
1.300000,bf16_like,1.296875000000,3.125000000002e-3,2.403846153847e-3
1.300000,f32_like,1.299999952316,4.768371741903e-8,3.667978263003e-8
1.300000,profile_pos_fine_neg_coarse,1.300048828125,4.882812499840e-5,3.756009615262e-5
1.310000,bf16_like,1.312500000000,2.499999999998e-3,1.908396946564e-3
1.310000,f32_like,1.309999942780,5.722046059198e-8,4.367974090991e-8
1.310000,profile_pos_fine_neg_coarse,1.310058593750,5.859374999839e-5,4.472805343389e-5
1.320000,bf16_like,1.320312500000,3.124999999984e-4,2.367424242412e-4
1.320000,f32_like,1.320000052452,5.245208578586e-8,3.973642862565e-8
1.320000,profile_pos_fine_neg_coarse,1.320068359375,6.835937499838e-5,5.178740530181e-5
1.330000,bf16_like,1.328125000000,1.875000000002e-3,1.409774436091e-3
1.330000,f32_like,1.330000042915,4.291534261291e-8,3.226717489693e-8
1.330000,profile_pos_fine_neg_coarse,1.330078125000,7.812499999837e-5,5.874060150254e-5
1.340000,bf16_like,1.343750000000,3.749999999998e-3,2.798507462685e-3
1.340000,f32_like,1.340000033379,3.337859943997e-8,2.490940256714e-8
1.340000,profile_pos_fine_neg_coarse,1.340087890625,8.789062499837e-5,6.559001865550e-5
1.350000,bf16_like,1.351562500000,1.562499999998e-3,1.157407407406e-3
1.350000,f32_like,1.350000023842,2.384185626703e-8,1.766063427187e-8
1.350000,profile_pos_fine_neg_coarse,1.350097656250,9.765624999836e-5,7.233796296175e-5
1.360000,bf16_like,1.359375000000,6.250000000017e-4,4.595588235306e-4
1.360000,f32_like,1.360000014305,1.430511309408e-8,1.051846551035e-8
1.360000,profile_pos_fine_neg_coarse,1.360107421875,1.074218749983e-4,7.898667279290e-5
1.370000,bf16_like,1.367187500000,2.812500000002e-3,2.052919708030e-3
1.370000,f32_like,1.370000004768,4.768369921138e-9,3.480561986232e-9
1.370000,profile_pos_fine_neg_coarse,1.370117187500,1.171874999983e-4,8.553832116667e-5
1.380000,bf16_like,1.382812500000,2.812499999998e-3,2.038043478260e-3
1.380000,f32_like,1.379999995232,4.768373251807e-9,3.455342936092e-9
1.380000,profile_pos_fine_neg_coarse,1.379882812500,1.171875000017e-4,8.491847826208e-5
1.390000,bf16_like,1.390625000000,6.249999999983e-4,4.496402877686e-4
1.390000,f32_like,1.389999985695,1.430511642475e-8,1.029145066529e-8
1.390000,profile_pos_fine_neg_coarse,1.389892578125,1.074218750017e-4,7.728192446164e-5
1.400000,bf16_like,1.398437500000,1.562500000002e-3,1.116071428573e-3
1.400000,f32_like,1.399999976158,2.384185959770e-8,1.702989971264e-8
1.400000,profile_pos_fine_neg_coarse,1.399902343750,9.765625000169e-5,6.975446428692e-5
1.410000,bf16_like,1.406250000000,3.750000000002e-3,2.659574468086e-3
1.410000,f32_like,1.409999966621,3.337860277064e-8,2.367276792244e-8
1.410000,profile_pos_fine_neg_coarse,1.409912109375,8.789062500170e-5,6.233377659695e-5
1.420000,bf16_like,1.421875000000,1.874999999998e-3,1.320422535210e-3
1.420000,f32_like,1.419999957085,4.291534594358e-8,3.022207460816e-8
1.420000,profile_pos_fine_neg_coarse,1.419921875000,7.812500000171e-5,5.501760563500e-5
1.430000,bf16_like,1.429687500000,3.125000000017e-4,2.185314685327e-4
1.430000,f32_like,1.429999947548,5.245208911653e-8,3.667978259897e-8
1.430000,profile_pos_fine_neg_coarse,1.429931640625,6.835937500171e-5,4.780375874246e-5
1.440000,bf16_like,1.437500000000,2.500000000002e-3,1.736111111112e-3
1.440000,f32_like,1.440000057220,5.722045726131e-8,3.973642865369e-8
1.440000,profile_pos_fine_neg_coarse,1.439941406250,5.859375000172e-5,4.069010416786e-5
1.450000,bf16_like,1.453125000000,3.124999999998e-3,2.155172413792e-3
1.450000,f32_like,1.450000047684,4.768371408836e-8,3.288532006094e-8
1.450000,profile_pos_fine_neg_coarse,1.449951171875,4.882812500173e-5,3.367456896671e-5
1.460000,bf16_like,1.460937500000,9.374999999983e-4,6.421232876700e-4
1.460000,f32_like,1.460000038147,3.814697091542e-8,2.612806227084e-8
1.460000,profile_pos_fine_neg_coarse,1.459960937500,3.906250000174e-5,2.675513698749e-5
1.470000,bf16_like,1.468750000000,1.250000000002e-3,8.503401360556e-4
1.470000,f32_like,1.470000028610,2.861022774248e-8,1.946273996087e-8
1.470000,profile_pos_fine_neg_coarse,1.469970703125,2.929687500175e-5,1.992984693997e-5
1.480000,bf16_like,1.476562500000,3.437500000002e-3,2.322635135136e-3
1.480000,f32_like,1.480000019073,1.907348456953e-8,1.288748957401e-8
1.480000,profile_pos_fine_neg_coarse,1.479980468750,1.953125000176e-5,1.319679054173e-5
1.490000,bf16_like,1.492187500000,2.187499999998e-3,1.468120805368e-3
1.490000,f32_like,1.490000009537,9.536741396587e-9,6.400497581602e-9
1.490000,profile_pos_fine_neg_coarse,1.489990234375,9.765625001767e-6,6.554110739441e-6
1.500000,bf16_like,1.500000000000,1.776356839400e-15,1.184237892933e-15
1.500000,f32_like,1.500000000000,1.776356839400e-15,1.184237892933e-15
1.500000,profile_pos_fine_neg_coarse,1.500000000000,1.776356839400e-15,1.184237892933e-15
1.510000,bf16_like,1.507812500000,2.187500000002e-3,1.448675496690e-3
1.510000,f32_like,1.509999990463,9.536744949301e-9,6.315725131987e-9
1.510000,profile_pos_fine_neg_coarse,1.510009765625,9.765624998215e-6,6.467301323321e-6
1.520000,bf16_like,1.523437500000,3.437499999998e-3,2.261513157894e-3
1.520000,f32_like,1.519999980927,1.907348812225e-8,1.254834744885e-8
1.520000,profile_pos_fine_neg_coarse,1.520019531250,1.953124999821e-5,1.284950657777e-5
1.530000,bf16_like,1.531250000000,1.249999999998e-3,8.169934640511e-4
1.530000,f32_like,1.529999971390,2.861023129519e-8,1.869949757856e-8
1.530000,profile_pos_fine_neg_coarse,1.530029296875,2.929687499820e-5,1.914828431255e-5
1.540000,bf16_like,1.539062500000,9.375000000018e-4,6.087662337674e-4
1.540000,f32_like,1.539999961853,3.814697446813e-8,2.477076264165e-8
1.540000,profile_pos_fine_neg_coarse,1.540039062500,3.906249999819e-5,2.536525973908e-5
1.550000,bf16_like,1.546875000000,3.125000000002e-3,2.016129032259e-3
1.550000,f32_like,1.549999952316,4.768371764108e-8,3.076368880070e-8
1.550000,profile_pos_fine_neg_coarse,1.550048828125,4.882812499818e-5,3.150201612786e-5
1.560000,bf16_like,1.562500000000,2.499999999998e-3,1.602564102563e-3
1.560000,f32_like,1.559999942780,5.722046081402e-8,3.667978257309e-8
1.560000,profile_pos_fine_neg_coarse,1.560058593750,5.859374999817e-5,3.756009615267e-5
1.570000,bf16_like,1.570312500000,3.124999999982e-4,1.990445859861e-4
1.570000,f32_like,1.570000052452,5.245208556381e-8,3.340897169670e-8
1.570000,profile_pos_fine_neg_coarse,1.570068359375,6.835937499816e-5,4.354100318354e-5
1.580000,bf16_like,1.578125000000,1.875000000002e-3,1.186708860761e-3
1.580000,f32_like,1.580000042915,4.291534239087e-8,2.716160910815e-8
1.580000,profile_pos_fine_neg_coarse,1.580078125000,7.812499999815e-5,4.944620253048e-5
1.590000,bf16_like,1.593750000000,3.749999999998e-3,2.358490566037e-3
1.590000,f32_like,1.590000033379,3.337859921793e-8,2.099282969681e-8
1.590000,profile_pos_fine_neg_coarse,1.590087890625,8.789062499814e-5,5.527712264034e-5
1.600000,bf16_like,1.601562500000,1.562499999998e-3,9.765624999988e-4
1.600000,f32_like,1.600000023842,2.384185604498e-8,1.490116002811e-8
1.600000,profile_pos_fine_neg_coarse,1.600097656250,9.765624999813e-5,6.103515624883e-5
1.610000,bf16_like,1.609375000000,6.250000000019e-4,3.881987577651e-4
1.610000,f32_like,1.610000014305,1.430511287204e-8,8.885163274557e-9
1.610000,profile_pos_fine_neg_coarse,1.610107421875,1.074218749981e-4,6.672166148952e-5
1.620000,bf16_like,1.617187500000,2.812500000002e-3,1.736111111112e-3
1.620000,f32_like,1.620000004768,4.768369699093e-9,2.943438085860e-9
1.620000,profile_pos_fine_neg_coarse,1.620117187500,1.171874999981e-4,7.233796296180e-5
1.630000,bf16_like,1.632812500000,2.812499999998e-3,1.725460122698e-3
1.630000,f32_like,1.629999995232,4.768373473851e-9,2.925382499295e-9
1.630000,profile_pos_fine_neg_coarse,1.629882812500,1.171875000019e-4,7.189417178030e-5
1.640000,bf16_like,1.640625000000,6.249999999981e-4,3.810975609745e-4
1.640000,f32_like,1.639999985695,1.430511664680e-8,8.722632101705e-9
1.640000,profile_pos_fine_neg_coarse,1.639892578125,1.074218750019e-4,6.550114329384e-5
1.650000,bf16_like,1.648437500000,1.562500000002e-3,9.469696969709e-4
1.650000,f32_like,1.649999976158,2.384185981974e-8,1.444961201196e-8
1.650000,profile_pos_fine_neg_coarse,1.649902343750,9.765625000191e-5,5.918560606176e-5
1.660000,bf16_like,1.656250000000,3.750000000002e-3,2.259036144579e-3
1.660000,f32_like,1.659999966621,3.337860299268e-8,2.010759216427e-8
1.660000,profile_pos_fine_neg_coarse,1.659912109375,8.789062500192e-5,5.294615963971e-5
1.670000,bf16_like,1.671875000000,1.874999999998e-3,1.122754491017e-3
1.670000,f32_like,1.669999957085,4.291534616563e-8,2.569781207523e-8
1.670000,profile_pos_fine_neg_coarse,1.669921875000,7.812500000193e-5,4.678143712690e-5
1.680000,bf16_like,1.679687500000,3.125000000019e-4,1.860119047631e-4
1.680000,f32_like,1.679999947548,5.245208933857e-8,3.122148174915e-8
1.680000,profile_pos_fine_neg_coarse,1.679931640625,6.835937500194e-5,4.069010416782e-5
1.690000,bf16_like,1.687500000000,2.500000000002e-3,1.479289940830e-3
1.690000,f32_like,1.690000057220,5.722045703926e-8,3.385825860311e-8
1.690000,profile_pos_fine_neg_coarse,1.689941406250,5.859375000195e-5,3.467085798932e-5
1.700000,bf16_like,1.703125000000,3.124999999998e-3,1.838235294116e-3
1.700000,f32_like,1.700000047684,4.768371386632e-8,2.804924345078e-8
1.700000,profile_pos_fine_neg_coarse,1.699951171875,4.882812500195e-5,2.872242647174e-5
1.710000,bf16_like,1.710937500000,9.374999999980e-4,5.482456140339e-4
1.710000,f32_like,1.710000038147,3.814697069338e-8,2.230816999613e-8
1.710000,profile_pos_fine_neg_coarse,1.709960937500,3.906250000196e-5,2.284356725261e-5
1.720000,bf16_like,1.718750000000,1.250000000002e-3,7.267441860477e-4
1.720000,f32_like,1.720000028610,2.861022752043e-8,1.663385320955e-8
1.720000,profile_pos_fine_neg_coarse,1.719970703125,2.929687500197e-5,1.703306686161e-5
1.730000,bf16_like,1.726562500000,3.437500000002e-3,1.986994219654e-3
1.730000,f32_like,1.730000019073,1.907348434749e-8,1.102513546098e-8
1.730000,profile_pos_fine_neg_coarse,1.729980468750,1.953125000198e-5,1.128973988554e-5
1.740000,bf16_like,1.742187500000,2.187499999998e-3,1.257183908045e-3
1.740000,f32_like,1.740000009537,9.536741174543e-9,5.480885732496e-9
1.740000,profile_pos_fine_neg_coarse,1.739990234375,9.765625001990e-6,5.612428162063e-6
1.750000,bf16_like,1.750000000000,1.998401444325e-15,1.141943682472e-15
1.750000,f32_like,1.750000000000,1.998401444325e-15,1.141943682472e-15
1.750000,profile_pos_fine_neg_coarse,1.750000000000,1.998401444325e-15,1.141943682472e-15
1.760000,bf16_like,1.757812500000,2.187500000002e-3,1.242897727274e-3
1.760000,f32_like,1.759999990463,9.536745171346e-9,5.418605210992e-9
1.760000,profile_pos_fine_neg_coarse,1.760009765625,9.765624997993e-6,5.548650567041e-6
1.770000,bf16_like,1.773437500000,3.437499999998e-3,1.942090395479e-3
1.770000,f32_like,1.769999980927,1.907348834429e-8,1.077598211542e-8
1.770000,profile_pos_fine_neg_coarse,1.770019531250,1.953124999798e-5,1.103460451863e-5
1.780000,bf16_like,1.781250000000,1.249999999998e-3,7.022471910101e-4
1.780000,f32_like,1.779999971390,2.861023151723e-8,1.607316377373e-8
1.780000,profile_pos_fine_neg_coarse,1.780029296875,2.929687499797e-5,1.645891853819e-5
1.790000,bf16_like,1.789062500000,9.375000000020e-4,5.237430167609e-4
1.790000,f32_like,1.789999961853,3.814697469018e-8,2.131115904479e-8
1.790000,profile_pos_fine_neg_coarse,1.790039062500,3.906249999797e-5,2.182262569719e-5
1.800000,bf16_like,1.796875000000,3.125000000002e-3,1.736111111112e-3
1.800000,f32_like,1.799999952316,4.768371786312e-8,2.649095436840e-8
1.800000,profile_pos_fine_neg_coarse,1.800048828125,4.882812499796e-5,2.712673610998e-5
1.810000,bf16_like,1.812500000000,2.499999999998e-3,1.381215469612e-3
1.810000,f32_like,1.809999942780,5.722046103607e-8,3.161351438457e-8
1.810000,profile_pos_fine_neg_coarse,1.810058593750,5.859374999795e-5,3.237223756793e-5
1.820000,bf16_like,1.820312500000,3.124999999979e-4,1.717032967022e-4
1.820000,f32_like,1.820000052452,5.245208534177e-8,2.881982711086e-8
1.820000,profile_pos_fine_neg_coarse,1.820068359375,6.835937499794e-5,3.756009615271e-5
1.830000,bf16_like,1.828125000000,1.875000000002e-3,1.024590163936e-3
1.830000,f32_like,1.830000042915,4.291534216883e-8,2.345100664963e-8
1.830000,profile_pos_fine_neg_coarse,1.830078125000,7.812499999793e-5,4.269125682947e-5
1.840000,bf16_like,1.843750000000,3.749999999998e-3,2.038043478260e-3
1.840000,f32_like,1.840000033379,3.337859899588e-8,1.814054293254e-8
1.840000,profile_pos_fine_neg_coarse,1.840087890625,8.789062499792e-5,4.776664402061e-5
1.850000,bf16_like,1.851562500000,1.562499999998e-3,8.445945945935e-4
1.850000,f32_like,1.850000023842,2.384185582294e-8,1.288748963402e-8
1.850000,profile_pos_fine_neg_coarse,1.850097656250,9.765624999791e-5,5.278716216103e-5
1.860000,bf16_like,1.859375000000,6.250000000021e-4,3.360215053775e-4
1.860000,f32_like,1.860000014305,1.430511264999e-8,7.690920779566e-9
1.860000,profile_pos_fine_neg_coarse,1.860107421875,1.074218749979e-4,5.775369623543e-5
1.870000,bf16_like,1.867187500000,2.812500000002e-3,1.504010695188e-3
1.870000,f32_like,1.870000004768,4.768369477048e-9,2.549930201630e-9
1.870000,profile_pos_fine_neg_coarse,1.870117187500,1.171874999979e-4,6.266711229834e-5
1.880000,bf16_like,1.882812500000,2.812499999998e-3,1.496010638297e-3
1.880000,f32_like,1.879999995232,4.768373695896e-9,2.536368987179e-9
1.880000,profile_pos_fine_neg_coarse,1.879882812500,1.171875000021e-4,6.233377659687e-5
1.890000,bf16_like,1.890625000000,6.249999999979e-4,3.306878306867e-4
1.890000,f32_like,1.889999985695,1.430511686884e-8,7.568844904148e-9
1.890000,profile_pos_fine_neg_coarse,1.889892578125,1.074218750021e-4,5.683697090059e-5
1.900000,bf16_like,1.898437500000,1.562500000002e-3,8.223684210538e-4
1.900000,f32_like,1.899999976158,2.384186004178e-8,1.254834739041e-8
1.900000,profile_pos_fine_neg_coarse,1.899902343750,9.765625000213e-5,5.139802631691e-5
1.910000,bf16_like,1.906250000000,3.750000000002e-3,1.963350785341e-3
1.910000,f32_like,1.909999966621,3.337860321473e-8,1.747570848939e-8
1.910000,profile_pos_fine_neg_coarse,1.909912109375,8.789062500214e-5,4.601603403253e-5
1.920000,bf16_like,1.921875000000,1.874999999998e-3,9.765624999989e-4
1.920000,f32_like,1.919999957085,4.291534638767e-8,2.235174291025e-8
1.920000,profile_pos_fine_neg_coarse,1.919921875000,7.812500000215e-5,4.069010416779e-5
1.930000,bf16_like,1.929687500000,3.125000000022e-4,1.619170984467e-4
1.930000,f32_like,1.929999947548,5.245208956062e-8,2.717724847700e-8
1.930000,profile_pos_fine_neg_coarse,1.929931640625,6.835937500216e-5,3.541936528609e-5
1.940000,bf16_like,1.937500000000,2.500000000002e-3,1.288659793816e-3
1.940000,f32_like,1.940000057220,5.722045681722e-8,2.949508083362e-8
1.940000,profile_pos_fine_neg_coarse,1.939941406250,5.859375000217e-5,3.020296391864e-5
1.950000,bf16_like,1.953125000000,3.124999999998e-3,1.602564102563e-3
1.950000,f32_like,1.950000047684,4.768371364428e-8,2.445318648424e-8
1.950000,profile_pos_fine_neg_coarse,1.949951171875,4.882812500218e-5,2.504006410368e-5
1.960000,bf16_like,1.960937500000,9.374999999978e-4,4.783163265295e-4
1.960000,f32_like,1.960000038147,3.814697047133e-8,1.946274003639e-8
1.960000,profile_pos_fine_neg_coarse,1.959960937500,3.906250000218e-5,1.992984693989e-5
1.970000,bf16_like,1.968750000000,1.250000000002e-3,6.345177664986e-4
1.970000,f32_like,1.970000028610,2.861022729839e-8,1.452295801949e-8
1.970000,profile_pos_fine_neg_coarse,1.969970703125,2.929687500219e-5,1.487151015340e-5
1.980000,bf16_like,1.976562500000,3.437500000002e-3,1.736111111112e-3
1.980000,f32_like,1.980000019073,1.907348412544e-8,9.633072790628e-9
1.980000,profile_pos_fine_neg_coarse,1.979980468750,1.953125000220e-5,9.864267677880e-6
1.990000,bf16_like,1.992187500000,2.187499999998e-3,1.099246231155e-3
1.990000,f32_like,1.990000009537,9.536740952498e-9,4.792332136934e-9
1.990000,profile_pos_fine_neg_coarse,1.989990234375,9.765625002212e-6,4.907349247342e-6
2.000000,bf16_like,2.000000000000,2.220446049250e-15,1.110223024625e-15
2.000000,f32_like,2.000000000000,2.220446049250e-15,1.110223024625e-15
2.000000,profile_pos_fine_neg_coarse,2.000000000000,2.220446049250e-15,1.110223024625e-15
